target_time_utc,target_time_local,power_farm_plan,power_t1_plan,power_t2_plan,p10_plan,p90_plan,plan_revision,plan_run_id,power_farm_bid,bid_run_id,plan_mw
2026-02-25 13:00:00+00:00,2026-02-25T18:00:00+05:00,0.0431,0.0406,0.0371,0.0,0.2459,1,20260225T0000-f6c4a3,0.2138,20260224T0000-9ac158,0.216
2026-02-25 14:00:00+00:00,2026-02-25T19:00:00+05:00,0.0474,0.0316,0.0388,0.0,0.2082,1,20260225T0000-f6c4a3,0.1959,20260224T0000-9ac158,0.237
2026-02-25 15:00:00+00:00,2026-02-25T20:00:00+05:00,0.0389,0.0364,0.0364,0.0,0.1986,1,20260225T0000-f6c4a3,0.2175,20260224T0000-9ac158,0.194
2026-02-25 16:00:00+00:00,2026-02-25T21:00:00+05:00,0.1287,0.1246,0.1369,0.0567,0.4404,1,20260225T0000-f6c4a3,0.2367,20260224T0000-9ac158,0.644
2026-02-25 17:00:00+00:00,2026-02-25T22:00:00+05:00,0.2663,0.2523,0.2771,0.1148,0.7718,1,20260225T0000-f6c4a3,0.3221,20260224T0000-9ac158,1.332
2026-02-25 18:00:00+00:00,2026-02-25T23:00:00+05:00,0.5573,0.5683,0.5279,0.1451,1.0,1,20260225T0000-f6c4a3,0.3771,20260224T0000-9ac158,2.786
2026-02-25 19:00:00+00:00,2026-02-26T00:00:00+05:00,0.8031,0.8264,0.7707,0.2568,1.0,0,20260226T0000-48539f,0.743,20260225T0000-f6c4a3,4.016
2026-02-25 20:00:00+00:00,2026-02-26T01:00:00+05:00,0.8486,0.8329,0.8222,0.2774,1.0,0,20260226T0000-48539f,0.7596,20260225T0000-f6c4a3,4.243
2026-02-25 21:00:00+00:00,2026-02-26T02:00:00+05:00,0.9114,0.9105,0.8995,0.4319,1.0,0,20260226T0000-48539f,0.855,20260225T0000-f6c4a3,4.557
2026-02-25 22:00:00+00:00,2026-02-26T03:00:00+05:00,0.7443,0.7838,0.7267,0.3756,0.9966,0,20260226T0000-48539f,0.8692,20260225T0000-f6c4a3,3.722
2026-02-25 23:00:00+00:00,2026-02-26T04:00:00+05:00,0.5433,0.5737,0.5505,0.2058,0.9345,0,20260226T0000-48539f,0.8181,20260225T0000-f6c4a3,2.716
2026-02-26 00:00:00+00:00,2026-02-26T05:00:00+05:00,0.6591,0.7122,0.6365,0.2437,0.9768,0,20260226T0000-48539f,0.5631,20260225T0000-f6c4a3,3.296
2026-02-26 01:00:00+00:00,2026-02-26T06:00:00+05:00,0.5151,0.5296,0.4943,0.1328,0.9573,0,20260226T0000-48539f,0.7406,20260225T0000-f6c4a3,2.576
2026-02-26 02:00:00+00:00,2026-02-26T07:00:00+05:00,0.3296,0.3304,0.3029,0.0385,0.8671,0,20260226T0000-48539f,0.5691,20260225T0000-f6c4a3,1.648
2026-02-26 03:00:00+00:00,2026-02-26T08:00:00+05:00,0.4039,0.3971,0.391,0.2922,0.8865,0,20260226T0000-48539f,0.7176,20260225T0000-f6c4a3,2.019
2026-02-26 04:00:00+00:00,2026-02-26T09:00:00+05:00,0.2199,0.1747,0.2624,0.2199,0.6445,0,20260226T0000-48539f,0.2008,20260225T0000-f6c4a3,1.1
2026-02-26 05:00:00+00:00,2026-02-26T10:00:00+05:00,0.1442,0.1673,0.1504,0.1442,0.4116,0,20260226T0000-48539f,0.6182,20260225T0000-f6c4a3,0.721
2026-02-26 06:00:00+00:00,2026-02-26T11:00:00+05:00,0.7207,0.6989,0.7134,0.2712,0.962,0,20260226T0000-48539f,0.4503,20260225T0000-f6c4a3,3.604
2026-02-26 07:00:00+00:00,2026-02-26T12:00:00+05:00,0.3873,0.3865,0.3793,0.072,0.8897,0,20260226T0000-48539f,0.216,20260225T0000-f6c4a3,1.936
2026-02-26 08:00:00+00:00,2026-02-26T13:00:00+05:00,0.0411,0.032,0.0409,0.0,0.3308,0,20260226T0000-48539f,0.1949,20260225T0000-f6c4a3,0.206
2026-02-26 09:00:00+00:00,2026-02-26T14:00:00+05:00,0.0978,0.0883,0.1005,0.0,0.4803,1,20260226T0000-48539f,0.0898,20260225T0000-f6c4a3,0.489
2026-02-26 10:00:00+00:00,2026-02-26T15:00:00+05:00,0.2354,0.191,0.2681,0.0315,0.6924,1,20260226T0000-48539f,0.1687,20260225T0000-f6c4a3,1.177
2026-02-26 11:00:00+00:00,2026-02-26T16:00:00+05:00,0.2696,0.2653,0.2777,0.0331,0.7693,1,20260226T0000-48539f,0.1397,20260225T0000-f6c4a3,1.348
2026-02-26 12:00:00+00:00,2026-02-26T17:00:00+05:00,0.5222,0.5283,0.5189,0.1248,0.9414,1,20260226T0000-48539f,0.5157,20260225T0000-f6c4a3,2.611
2026-02-26 13:00:00+00:00,2026-02-26T18:00:00+05:00,0.5045,0.5024,0.4884,0.1229,0.9239,1,20260226T0000-48539f,0.5438,20260225T0000-f6c4a3,2.522
2026-02-26 14:00:00+00:00,2026-02-26T19:00:00+05:00,0.3915,0.4005,0.3974,0.0468,0.8353,1,20260226T0000-48539f,0.685,20260225T0000-f6c4a3,1.958
2026-02-26 15:00:00+00:00,2026-02-26T20:00:00+05:00,0.4947,0.5041,0.46,0.1076,0.9245,1,20260226T0000-48539f,0.4958,20260225T0000-f6c4a3,2.474
2026-02-26 16:00:00+00:00,2026-02-26T21:00:00+05:00,0.6454,0.6536,0.65,0.203,0.9466,1,20260226T0000-48539f,0.5082,20260225T0000-f6c4a3,3.227
2026-02-26 17:00:00+00:00,2026-02-26T22:00:00+05:00,0.6421,0.6874,0.6658,0.2603,0.9592,1,20260226T0000-48539f,0.438,20260225T0000-f6c4a3,3.21
2026-02-26 18:00:00+00:00,2026-02-26T23:00:00+05:00,0.6739,0.6885,0.6758,0.2855,0.9634,1,20260226T0000-48539f,0.4903,20260225T0000-f6c4a3,3.37
2026-02-26 19:00:00+00:00,2026-02-27T00:00:00+05:00,0.6934,0.6939,0.7176,0.2851,0.9676,0,20260227T0000-d06310,0.693,20260226T0000-48539f,3.467
2026-02-26 20:00:00+00:00,2026-02-27T01:00:00+05:00,0.5568,0.5722,0.5529,0.2123,0.9243,0,20260227T0000-d06310,0.7078,20260226T0000-48539f,2.784
2026-02-26 21:00:00+00:00,2026-02-27T02:00:00+05:00,0.5879,0.6093,0.6206,0.2618,0.9506,0,20260227T0000-d06310,0.526,20260226T0000-48539f,2.94
2026-02-26 22:00:00+00:00,2026-02-27T03:00:00+05:00,0.5436,0.5621,0.5338,0.2499,0.9169,0,20260227T0000-d06310,0.4845,20260226T0000-48539f,2.718
2026-02-26 23:00:00+00:00,2026-02-27T04:00:00+05:00,0.4753,0.5018,0.4783,0.1728,0.8721,0,20260227T0000-d06310,0.4647,20260226T0000-48539f,2.376
2026-02-27 00:00:00+00:00,2026-02-27T05:00:00+05:00,0.2691,0.2526,0.2539,0.0367,0.7382,0,20260227T0000-d06310,0.4268,20260226T0000-48539f,1.346
2026-02-27 01:00:00+00:00,2026-02-27T06:00:00+05:00,0.2272,0.2246,0.2255,0.0424,0.731,0,20260227T0000-d06310,0.3245,20260226T0000-48539f,1.136
2026-02-27 02:00:00+00:00,2026-02-27T07:00:00+05:00,0.213,0.2218,0.2196,0.0242,0.7173,0,20260227T0000-d06310,0.3207,20260226T0000-48539f,1.065
2026-02-27 03:00:00+00:00,2026-02-27T08:00:00+05:00,0.203,0.1641,0.1942,0.0168,0.6876,0,20260227T0000-d06310,0.3131,20260226T0000-48539f,1.015
2026-02-27 04:00:00+00:00,2026-02-27T09:00:00+05:00,0.1357,0.1072,0.135,0.0162,0.5428,0,20260227T0000-d06310,0.2289,20260226T0000-48539f,0.678
2026-02-27 05:00:00+00:00,2026-02-27T10:00:00+05:00,0.1199,0.0927,0.1153,0.0086,0.5419,0,20260227T0000-d06310,0.1492,20260226T0000-48539f,0.6
2026-02-27 06:00:00+00:00,2026-02-27T11:00:00+05:00,0.1196,0.1056,0.1222,0.0062,0.5487,0,20260227T0000-d06310,0.094,20260226T0000-48539f,0.598
2026-02-27 07:00:00+00:00,2026-02-27T12:00:00+05:00,0.1258,0.1104,0.12,0.0041,0.5626,0,20260227T0000-d06310,0.1753,20260226T0000-48539f,0.629
2026-02-27 08:00:00+00:00,2026-02-27T13:00:00+05:00,0.2029,0.2032,0.1899,0.0143,0.6202,0,20260227T0000-d06310,0.3025,20260226T0000-48539f,1.014
2026-02-27 09:00:00+00:00,2026-02-27T14:00:00+05:00,0.3258,0.3174,0.3246,0.0459,0.7936,1,20260227T0000-d06310,0.3231,20260226T0000-48539f,1.629
2026-02-27 10:00:00+00:00,2026-02-27T15:00:00+05:00,0.4106,0.3955,0.3949,0.091,0.8124,1,20260227T0000-d06310,0.4755,20260226T0000-48539f,2.053
2026-02-27 11:00:00+00:00,2026-02-27T16:00:00+05:00,0.4389,0.4133,0.4234,0.1202,0.848,1,20260227T0000-d06310,0.5328,20260226T0000-48539f,2.194
2026-02-27 12:00:00+00:00,2026-02-27T17:00:00+05:00,0.3587,0.3678,0.3742,0.0877,0.8172,1,20260227T0000-d06310,0.4974,20260226T0000-48539f,1.794
2026-02-27 13:00:00+00:00,2026-02-27T18:00:00+05:00,0.4049,0.3819,0.4629,0.0989,0.8544,1,20260227T0000-d06310,0.503,20260226T0000-48539f,2.024
2026-02-27 14:00:00+00:00,2026-02-27T19:00:00+05:00,0.3652,0.3922,0.4201,0.0785,0.8115,1,20260227T0000-d06310,0.497,20260226T0000-48539f,1.826
2026-02-27 15:00:00+00:00,2026-02-27T20:00:00+05:00,0.4624,0.4686,0.4975,0.1019,0.8901,1,20260227T0000-d06310,0.5139,20260226T0000-48539f,2.312
2026-02-27 16:00:00+00:00,2026-02-27T21:00:00+05:00,0.4644,0.4699,0.5098,0.1103,0.8972,1,20260227T0000-d06310,0.5017,20260226T0000-48539f,2.322
2026-02-27 17:00:00+00:00,2026-02-27T22:00:00+05:00,0.4101,0.3878,0.467,0.0889,0.8507,1,20260227T0000-d06310,0.4099,20260226T0000-48539f,2.05
2026-02-27 18:00:00+00:00,2026-02-27T23:00:00+05:00,0.4193,0.4201,0.4609,0.1071,0.8501,1,20260227T0000-d06310,0.3065,20260226T0000-48539f,2.096
2026-02-27 19:00:00+00:00,2026-02-28T00:00:00+05:00,0.3735,0.3785,0.4081,0.113,0.7942,0,20260228T0000-124877,0.3493,20260227T0000-d06310,1.868
2026-02-27 20:00:00+00:00,2026-02-28T01:00:00+05:00,0.4434,0.422,0.4387,0.1347,0.8478,0,20260228T0000-124877,0.2871,20260227T0000-d06310,2.217
2026-02-27 21:00:00+00:00,2026-02-28T02:00:00+05:00,0.3929,0.4052,0.3837,0.1362,0.7867,0,20260228T0000-124877,0.3532,20260227T0000-d06310,1.965
2026-02-27 22:00:00+00:00,2026-02-28T03:00:00+05:00,0.457,0.4414,0.4523,0.2167,0.8523,0,20260228T0000-124877,0.3676,20260227T0000-d06310,2.285
2026-02-27 23:00:00+00:00,2026-02-28T04:00:00+05:00,0.4969,0.4863,0.5068,0.2264,0.846,0,20260228T0000-124877,0.4511,20260227T0000-d06310,2.484
2026-02-28 00:00:00+00:00,2026-02-28T05:00:00+05:00,0.5451,0.591,0.5453,0.229,0.9022,0,20260228T0000-124877,0.5326,20260227T0000-d06310,2.726
2026-02-28 01:00:00+00:00,2026-02-28T06:00:00+05:00,0.5402,0.5807,0.5398,0.1962,0.8914,0,20260228T0000-124877,0.5159,20260227T0000-d06310,2.701
2026-02-28 02:00:00+00:00,2026-02-28T07:00:00+05:00,0.5137,0.5572,0.5248,0.2091,0.8721,0,20260228T0000-124877,0.5265,20260227T0000-d06310,2.568
2026-02-28 03:00:00+00:00,2026-02-28T08:00:00+05:00,0.5106,0.549,0.5082,0.2038,0.8821,0,20260228T0000-124877,0.5012,20260227T0000-d06310,2.553
2026-02-28 04:00:00+00:00,2026-02-28T09:00:00+05:00,0.5852,0.6022,0.5555,0.2381,0.8953,0,20260228T0000-124877,0.498,20260227T0000-d06310,2.926
2026-02-28 05:00:00+00:00,2026-02-28T10:00:00+05:00,0.5811,0.5501,0.518,0.227,0.9212,0,20260228T0000-124877,0.513,20260227T0000-d06310,2.906
2026-02-28 06:00:00+00:00,2026-02-28T11:00:00+05:00,0.4245,0.4432,0.4286,0.1318,0.8629,0,20260228T0000-124877,0.4799,20260227T0000-d06310,2.122
2026-02-28 07:00:00+00:00,2026-02-28T12:00:00+05:00,0.5641,0.5647,0.528,0.218,0.8912,0,20260228T0000-124877,0.5483,20260227T0000-d06310,2.82
2026-02-28 08:00:00+00:00,2026-02-28T13:00:00+05:00,0.5827,0.5901,0.5591,0.242,0.8901,0,20260228T0000-124877,0.522,20260227T0000-d06310,2.914
2026-02-28 09:00:00+00:00,2026-02-28T14:00:00+05:00,0.5383,0.5743,0.5422,0.1955,0.8854,1,20260228T0000-124877,0.5266,20260227T0000-d06310,2.692
2026-02-28 10:00:00+00:00,2026-02-28T15:00:00+05:00,0.517,0.5787,0.5472,0.2031,0.8634,1,20260228T0000-124877,0.5295,20260227T0000-d06310,2.585
2026-02-28 11:00:00+00:00,2026-02-28T16:00:00+05:00,0.4622,0.4517,0.4652,0.19,0.8243,1,20260228T0000-124877,0.5011,20260227T0000-d06310,2.311
2026-02-28 12:00:00+00:00,2026-02-28T17:00:00+05:00,0.4762,0.4859,0.5144,0.1935,0.846,1,20260228T0000-124877,0.3129,20260227T0000-d06310,2.381
2026-02-28 13:00:00+00:00,2026-02-28T18:00:00+05:00,0.4436,0.4424,0.4517,0.1232,0.8281,1,20260228T0000-124877,0.3281,20260227T0000-d06310,2.218
2026-02-28 14:00:00+00:00,2026-02-28T19:00:00+05:00,0.3165,0.3252,0.363,0.0493,0.7974,1,20260228T0000-124877,0.2928,20260227T0000-d06310,1.582
2026-02-28 15:00:00+00:00,2026-02-28T20:00:00+05:00,0.2269,0.2089,0.2201,0.0374,0.635,1,20260228T0000-124877,0.257,20260227T0000-d06310,1.134
2026-02-28 16:00:00+00:00,2026-02-28T21:00:00+05:00,0.1733,0.1567,0.1744,0.0173,0.5372,1,20260228T0000-124877,0.2518,20260227T0000-d06310,0.866
2026-02-28 17:00:00+00:00,2026-02-28T22:00:00+05:00,0.1432,0.1402,0.15,0.0078,0.5007,1,20260228T0000-124877,0.2447,20260227T0000-d06310,0.716
2026-02-28 18:00:00+00:00,2026-02-28T23:00:00+05:00,0.0565,0.0582,0.054,0.0,0.3227,1,20260228T0000-124877,0.2674,20260227T0000-d06310,0.283
